run_label,run_kind,dataset,task_id,agent,status,task_run_succeeded,baseline_task_run_succeeded,baseline_matched,skill_injected,skills_visible_post,skill_files_created,native_skill_tool_calls,slash_skill_call_evidence,skill_call_events,regular_tool_calls,total_tool_calls,skill_call_rate,recursive_loops_detected,loop_suspected,timed_out,runtime_failure_detected,api_calls,duration_seconds,metrics_file,output_file
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/16,kilo_code,completed,True,True,True,True,True,True,0,1,1,17,18,0.05555555555555555,3,True,False,False,1,136.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_kilo_code_289ed87babaa_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_kilo_code_289ed87babaa_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/17,opencode,completed,True,True,True,True,True,True,2,2,4,30,34,0.11764705882352941,3,True,False,False,1,179.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_opencode_0d860e371194_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_opencode_0d860e371194_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/17,kilo_code,completed,True,True,True,True,True,True,0,0,0,16,16,0.0,3,True,False,False,1,104.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_kilo_code_b4de4dac7813_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_kilo_code_b4de4dac7813_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/18,opencode,completed,True,True,True,True,True,True,2,0,2,23,25,0.08,3,True,False,False,1,139.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_opencode_7a3340efb4d2_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_opencode_7a3340efb4d2_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/18,kilo_code,completed,False,True,True,True,True,True,0,0,0,14,14,0.0,3,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_kilo_code_0af62ff2da4d_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_kilo_code_0af62ff2da4d_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/19,opencode,completed,True,True,True,True,True,True,3,5,8,32,40,0.2,4,True,False,False,1,190.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_opencode_82cabd0b3b8c_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_opencode_82cabd0b3b8c_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/19,kilo_code,completed,True,True,True,True,True,True,0,0,0,20,20,0.0,3,True,False,False,1,138.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_kilo_code_f29106bca278_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_kilo_code_f29106bca278_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/20,opencode,completed,True,,False,True,True,True,2,5,7,25,32,0.21875,3,True,False,False,1,126.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_20_opencode_43062561dbcf_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_20_opencode_43062561dbcf_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/20,kilo_code,completed,True,,False,True,True,True,0,1,1,18,19,0.05263157894736842,3,True,False,False,1,130.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_20_kilo_code_4d3fe0305b9c_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_20_kilo_code_4d3fe0305b9c_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/21,opencode,completed,True,,False,True,True,True,2,3,5,25,30,0.16666666666666666,3,True,False,False,1,110.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_21_opencode_eec46fe27474_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_21_opencode_eec46fe27474_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/21,kilo_code,completed,True,,False,True,True,True,1,0,1,13,14,0.07142857142857142,3,True,False,False,1,64.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_21_kilo_code_662124e7bc35_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_21_kilo_code_662124e7bc35_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/22,opencode,completed,True,,False,True,True,True,2,2,4,32,36,0.1111111111111111,3,True,False,False,1,180.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_22_opencode_92bd974de029_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_22_opencode_92bd974de029_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/22,kilo_code,completed,True,,False,True,True,True,0,2,2,16,18,0.1111111111111111,3,True,False,False,1,97.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_22_kilo_code_1243b725f3e3_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_22_kilo_code_1243b725f3e3_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/23,opencode,completed,True,,False,True,True,True,2,2,4,23,27,0.14814814814814814,3,True,False,False,1,153.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_23_opencode_fcf6dee22953_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_23_opencode_fcf6dee22953_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/23,kilo_code,completed,True,,False,True,True,True,0,0,0,15,15,0.0,3,True,False,False,1,90.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_23_kilo_code_dcbbc1969d8b_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_23_kilo_code_dcbbc1969d8b_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/24,opencode,completed,True,,False,True,True,True,2,0,2,17,19,0.10526315789473684,3,True,False,False,1,103.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_24_opencode_2fea9793d945_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_24_opencode_2fea9793d945_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/24,kilo_code,completed,True,,False,True,True,True,0,0,0,13,13,0.0,3,True,False,False,1,101.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_24_kilo_code_01448ee9ea6c_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_24_kilo_code_01448ee9ea6c_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/25,opencode,completed,True,,False,True,True,True,0,2,2,14,16,0.125,3,True,False,False,1,142.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_25_opencode_e9240ca98056_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_25_opencode_e9240ca98056_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/25,kilo_code,completed,True,,False,True,True,True,0,1,1,21,22,0.045454545454545456,5,True,False,False,1,153.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_25_kilo_code_71aa94fc665d_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_25_kilo_code_71aa94fc665d_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/26,opencode,completed,True,,False,True,True,True,0,2,2,15,17,0.11764705882352941,3,True,False,False,1,71.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_26_opencode_1a1cf0c054c9_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_26_opencode_1a1cf0c054c9_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/26,kilo_code,completed,True,,False,True,True,True,1,0,1,23,24,0.041666666666666664,3,True,False,False,1,149.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_26_kilo_code_0a23e807f2d7_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_26_kilo_code_0a23e807f2d7_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/27,opencode,completed,True,,False,True,True,True,2,3,5,29,34,0.14705882352941177,4,True,False,False,1,112.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_27_opencode_fbe89a769819_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_27_opencode_fbe89a769819_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/27,kilo_code,completed,True,,False,True,True,True,0,0,0,27,27,0.0,3,True,False,False,1,147.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_27_kilo_code_69d8d835aea0_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_27_kilo_code_69d8d835aea0_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/28,opencode,completed,True,,False,True,True,True,2,1,3,28,31,0.0967741935483871,5,True,False,False,1,172.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_28_opencode_c7f39db361c1_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_28_opencode_c7f39db361c1_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/28,kilo_code,completed,True,,False,True,True,True,0,0,0,13,13,0.0,3,True,False,False,1,106.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_28_kilo_code_7d891db01cd7_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_28_kilo_code_7d891db01cd7_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/29,opencode,completed,True,,False,True,True,True,2,2,4,25,29,0.13793103448275862,3,True,False,False,1,101.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_29_opencode_2f29a3b05d9f_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_29_opencode_2f29a3b05d9f_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/29,kilo_code,completed,True,,False,True,True,True,0,2,2,25,27,0.07407407407407407,3,True,False,False,1,223.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_29_kilo_code_7f1ae526de87_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_29_kilo_code_7f1ae526de87_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/30,opencode,completed,True,,False,True,True,True,3,5,8,18,26,0.3076923076923077,3,True,False,False,1,77.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_30_opencode_1b21fbcf3337_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_30_opencode_1b21fbcf3337_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/30,kilo_code,completed,True,,False,True,True,True,0,0,0,18,18,0.0,3,True,False,False,1,206.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_30_kilo_code_1204a7c0a3d7_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_30_kilo_code_1204a7c0a3d7_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/31,opencode,completed,True,,False,True,True,True,2,5,7,29,36,0.19444444444444445,3,True,False,False,1,185.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_31_opencode_a680e43adde9_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_31_opencode_a680e43adde9_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/31,kilo_code,completed,True,,False,True,True,True,0,0,0,20,20,0.0,4,True,False,False,1,122.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_31_kilo_code_71ce2afaee52_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_31_kilo_code_71ce2afaee52_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/32,opencode,completed,True,,False,True,True,True,2,3,5,26,31,0.16129032258064516,4,True,False,False,1,148.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_32_opencode_7504dcef17a0_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_32_opencode_7504dcef17a0_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/32,kilo_code,completed,True,,False,True,True,True,0,4,4,24,28,0.14285714285714285,3,True,False,False,1,121.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_32_kilo_code_3a9cb5469bd7_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_32_kilo_code_3a9cb5469bd7_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/33,opencode,completed,True,,False,True,True,True,2,2,4,32,36,0.1111111111111111,3,True,False,False,1,180.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_33_opencode_9da035fbc747_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_33_opencode_9da035fbc747_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/33,kilo_code,completed,True,,False,True,True,True,0,1,1,18,19,0.05263157894736842,4,True,False,False,1,79.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_33_kilo_code_226909bade98_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_33_kilo_code_226909bade98_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/34,opencode,completed,True,,False,True,True,True,2,2,4,20,24,0.16666666666666666,3,True,False,False,1,125.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_34_opencode_f4f706414246_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_34_opencode_f4f706414246_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/34,kilo_code,completed,True,,False,True,True,True,0,0,0,9,9,0.0,3,True,False,False,1,87.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_34_kilo_code_682761669fd0_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_34_kilo_code_682761669fd0_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/35,opencode,completed,True,,False,True,True,True,2,2,4,18,22,0.18181818181818182,3,True,False,False,1,99.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_35_opencode_bb13c94f355a_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_35_opencode_bb13c94f355a_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/35,kilo_code,completed,True,,False,True,True,True,0,0,0,14,14,0.0,3,True,False,False,1,97.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_35_kilo_code_0656058df781_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_35_kilo_code_0656058df781_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/36,opencode,completed,True,,False,True,True,True,2,2,4,24,28,0.14285714285714285,3,True,False,False,1,108.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_36_opencode_ea0ed1531439_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_36_opencode_ea0ed1531439_opencode_output.txt
qwen36plus_sequential_20260424_183454_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/36,kilo_code,completed,True,,False,True,True,True,0,2,2,14,16,0.125,3,True,False,False,1,136.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_36_kilo_code_4470ce9c1d97_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_36_kilo_code_4470ce9c1d97_kilo_code_output.txt
